	bpm	beat_type	time_signature	midi_filename	audio_filename	split	genre	num_measures
363	110	fill	4/4	drummer1/session2/176_afrocuban-rhumba_110_fill_4-4.mid	drummer1/session2/176_afrocuban-rhumba_110_fill_4-4.wav	train	afro	4
364	110	fill	4/4	drummer1/session2/177_afrocuban-rhumba_110_fill_4-4.mid	drummer1/session2/177_afrocuban-rhumba_110_fill_4-4.wav	train	afro	4
365	110	fill	4/4	drummer1/session2/178_afrocuban-rhumba_110_fill_4-4.mid	drummer1/session2/178_afrocuban-rhumba_110_fill_4-4.wav	train	afro	4
366	110	fill	4/4	drummer1/session2/179_afrocuban-rhumba_110_fill_4-4.mid	drummer1/session2/179_afrocuban-rhumba_110_fill_4-4.wav	train	afro	4
367	114	fill	4/4	drummer1/session2/18_country_114_fill_4-4.mid	drummer1/session2/18_country_114_fill_4-4.wav	test	country	4
368	50	beat	4/4	drummer1/session2/180_rock_50_beat_4-4.mid	drummer1/session2/180_rock_50_beat_4-4.wav	train	rock	186
369	115	beat	4/4	drummer1/session2/181_rock_115_beat_4-4.mid	drummer1/session2/181_rock_115_beat_4-4.wav	train	rock	260
370	115	fill	4/4	drummer1/session2/182_rock_115_fill_4-4.mid	drummer1/session2/182_rock_115_fill_4-4.wav	train	rock	4
371	115	fill	4/4	drummer1/session2/183_rock_115_fill_4-4.mid	drummer1/session2/183_rock_115_fill_4-4.wav	train	rock	3
372	115	fill	4/4	drummer1/session2/184_rock_115_fill_4-4.mid	drummer1/session2/184_rock_115_fill_4-4.wav	train	rock	4
373	115	fill	4/4	drummer1/session2/185_rock_115_fill_4-4.mid	drummer1/session2/185_rock_115_fill_4-4.wav	validation	rock	3
374	115	fill	4/4	drummer1/session2/186_rock_115_fill_4-4.mid	drummer1/session2/186_rock_115_fill_4-4.wav	train	rock	4
375	115	fill	4/4	drummer1/session2/187_rock_115_fill_4-4.mid	drummer1/session2/187_rock_115_fill_4-4.wav	train	rock	4
376	115	fill	4/4	drummer1/session2/188_rock_115_fill_4-4.mid	drummer1/session2/188_rock_115_fill_4-4.wav	validation	rock	4
377	115	fill	4/4	drummer1/session2/189_rock_115_fill_4-4.mid	drummer1/session2/189_rock_115_fill_4-4.wav	train	rock	4
378	114	fill	4/4	drummer1/session2/19_country_114_fill_4-4.mid	drummer1/session2/19_country_114_fill_4-4.wav	train	country	4
379	115	fill	4/4	drummer1/session2/190_rock_115_fill_4-4.mid	drummer1/session2/190_rock_115_fill_4-4.wav	train	rock	4
380	115	fill	4/4	drummer1/session2/191_rock_115_fill_4-4.mid	drummer1/session2/191_rock_115_fill_4-4.wav	train	rock	4
381	115	fill	4/4	drummer1/session2/192_rock_115_fill_4-4.mid	drummer1/session2/192_rock_115_fill_4-4.wav	train	rock	3
382	115	fill	4/4	drummer1/session2/193_rock_115_fill_4-4.mid	drummer1/session2/193_rock_115_fill_4-4.wav	train	rock	3
383	115	fill	4/4	drummer1/session2/194_rock_115_fill_4-4.mid	drummer1/session2/194_rock_115_fill_4-4.wav	train	rock	4
384	115	fill	4/4	drummer1/session2/195_rock_115_fill_4-4.mid	drummer1/session2/195_rock_115_fill_4-4.wav	validation	rock	3
385	115	fill	4/4	drummer1/session2/196_rock_115_fill_4-4.mid	drummer1/session2/196_rock_115_fill_4-4.wav	validation	rock	3
386	115	fill	4/4	drummer1/session2/197_rock_115_fill_4-4.mid	drummer1/session2/197_rock_115_fill_4-4.wav	train	rock	4
387	115	fill	4/4	drummer1/session2/198_rock_115_fill_4-4.mid	drummer1/session2/198_rock_115_fill_4-4.wav	validation	rock	3
388	118	beat	4/4	drummer1/session2/2_latin-chacarera_118_beat_4-4.mid	drummer1/session2/2_latin-chacarera_118_beat_4-4.wav	train	latin	264
389	114	fill	4/4	drummer1/session2/20_country_114_fill_4-4.mid	drummer1/session2/20_country_114_fill_4-4.wav	train	country	4
390	114	fill	4/4	drummer1/session2/21_country_114_fill_4-4.mid	drummer1/session2/21_country_114_fill_4-4.wav	train	country	4
391	114	fill	4/4	drummer1/session2/22_country_114_fill_4-4.mid	drummer1/session2/22_country_114_fill_4-4.wav	train	country	4
392	114	fill	4/4	drummer1/session2/23_country_114_fill_4-4.mid	drummer1/session2/23_country_114_fill_4-4.wav	train	country	4
393	114	fill	4/4	drummer1/session2/24_country_114_fill_4-4.mid	drummer1/session2/24_country_114_fill_4-4.wav	test	country	4
394	114	fill	4/4	drummer1/session2/25_country_114_fill_4-4.mid	drummer1/session2/25_country_114_fill_4-4.wav	validation	country	4
395	114	fill	4/4	drummer1/session2/26_country_114_fill_4-4.mid	drummer1/session2/26_country_114_fill_4-4.wav	train	country	3
396	114	fill	4/4	drummer1/session2/27_country_114_fill_4-4.mid	drummer1/session2/27_country_114_fill_4-4.wav	train	country	4
397	114	fill	4/4	drummer1/session2/28_country_114_fill_4-4.mid	drummer1/session2/28_country_114_fill_4-4.wav	train	country	4
398	114	fill	4/4	drummer1/session2/29_country_114_fill_4-4.mid	drummer1/session2/29_country_114_fill_4-4.wav	train	country	4
399	118	beat	4/4	drummer1/session2/3_latin-chacarera_118_beat_4-4.mid	drummer1/session2/3_latin-chacarera_118_beat_4-4.wav	train	latin	195
400	114	fill	4/4	drummer1/session2/30_country_114_fill_4-4.mid	drummer1/session2/30_country_114_fill_4-4.wav	test	country	4
401	114	fill	4/4	drummer1/session2/31_country_114_fill_4-4.mid	drummer1/session2/31_country_114_fill_4-4.wav	train	country	3
402	140	beat	4/4	drummer1/session2/32_punk_140_beat_4-4.mid	drummer1/session2/32_punk_140_beat_4-4.wav	train	punk	352
403	128	beat	4/4	drummer1/session2/33_punk_128_beat_4-4.mid	drummer1/session2/33_punk_128_beat_4-4.wav	train	punk	8
404	128	beat	4/4	drummer1/session2/34_punk_128_beat_4-4.mid	drummer1/session2/34_punk_128_beat_4-4.wav	train	punk	15
405	128	beat	4/4	drummer1/session2/35_punk_128_beat_4-4.mid	drummer1/session2/35_punk_128_beat_4-4.wav	test	punk	236
406	128	beat	4/4	drummer1/session2/36_punk_128_beat_4-4.mid	drummer1/session2/36_punk_128_beat_4-4.wav	train	punk	15
407	128	beat	4/4	drummer1/session2/37_punk_128_beat_4-4.mid	drummer1/session2/37_punk_128_beat_4-4.wav	train	punk	4
408	128	fill	4/4	drummer1/session2/38_punk_128_fill_4-4.mid	drummer1/session2/38_punk_128_fill_4-4.wav	validation	punk	4
409	128	fill	4/4	drummer1/session2/39_punk_128_fill_4-4.mid	drummer1/session2/39_punk_128_fill_4-4.wav	train	punk	4
410	120	beat	3/4	drummer1/session2/4_jazz_120_beat_3-4.mid	drummer1/session2/4_jazz_120_beat_3-4.wav	train	jazz	198
411	128	fill	4/4	drummer1/session2/40_punk_128_fill_4-4.mid	drummer1/session2/40_punk_128_fill_4-4.wav	train	punk	4
412	128	fill	4/4	drummer1/session2/41_punk_128_fill_4-4.mid	drummer1/session2/41_punk_128_fill_4-4.wav	train	punk	4
413	128	fill	4/4	drummer1/session2/42_punk_128_fill_4-4.mid	drummer1/session2/42_punk_128_fill_4-4.wav	train	punk	4
414	128	fill	4/4	drummer1/session2/43_punk_128_fill_4-4.mid	drummer1/session2/43_punk_128_fill_4-4.wav	train	punk	4
415	128	fill	4/4	drummer1/session2/44_punk_128_fill_4-4.mid	drummer1/session2/44_punk_128_fill_4-4.wav	train	punk	4
416	128	fill	4/4	drummer1/session2/45_punk_128_fill_4-4.mid	drummer1/session2/45_punk_128_fill_4-4.wav	train	punk	4
417	128	fill	4/4	drummer1/session2/46_punk_128_fill_4-4.mid	drummer1/session2/46_punk_128_fill_4-4.wav	train	punk	4
418	128	fill	4/4	drummer1/session2/47_punk_128_fill_4-4.mid	drummer1/session2/47_punk_128_fill_4-4.wav	test	punk	4
419	128	fill	4/4	drummer1/session2/48_punk_128_fill_4-4.mid	drummer1/session2/48_punk_128_fill_4-4.wav	test	punk	4
420	128	fill	4/4	drummer1/session2/49_punk_128_fill_4-4.mid	drummer1/session2/49_punk_128_fill_4-4.wav	test	punk	4
421	200	beat	3/4	drummer1/session2/5_jazz_200_beat_3-4.mid	drummer1/session2/5_jazz_200_beat_3-4.wav	train	jazz	296
422	128	fill	4/4	drummer1/session2/50_punk_128_fill_4-4.mid	drummer1/session2/50_punk_128_fill_4-4.wav	train	punk	4
423	128	fill	4/4	drummer1/session2/51_punk_128_fill_4-4.mid	drummer1/session2/51_punk_128_fill_4-4.wav	train	punk	4
424	128	fill	4/4	drummer1/session2/52_punk_128_fill_4-4.mid	drummer1/session2/52_punk_128_fill_4-4.wav	train	punk	4
425	128	fill	4/4	drummer1/session2/53_punk_128_fill_4-4.mid	drummer1/session2/53_punk_128_fill_4-4.wav	train	punk	4
426	128	fill	4/4	drummer1/session2/54_punk_128_fill_4-4.mid	drummer1/session2/54_punk_128_fill_4-4.wav	train	punk	4
427	128	fill	4/4	drummer1/session2/55_punk_128_fill_4-4.mid	drummer1/session2/55_punk_128_fill_4-4.wav	train	punk	4
428	128	fill	4/4	drummer1/session2/56_punk_128_fill_4-4.mid	drummer1/session2/56_punk_128_fill_4-4.wav	train	punk	4
429	128	fill	4/4	drummer1/session2/57_punk_128_fill_4-4.mid	drummer1/session2/57_punk_128_fill_4-4.wav	validation	punk	4
430	128	fill	4/4	drummer1/session2/58_punk_128_fill_4-4.mid	drummer1/session2/58_punk_128_fill_4-4.wav	train	punk	4
431	128	fill	4/4	drummer1/session2/59_punk_128_fill_4-4.mid	drummer1/session2/59_punk_128_fill_4-4.wav	train	punk	4
432	102	beat	3/4	drummer1/session2/6_rock_102_beat_3-4.mid	drummer1/session2/6_rock_102_beat_3-4.wav	train	rock	245
433	128	fill	4/4	drummer1/session2/60_punk_128_fill_4-4.mid	drummer1/session2/60_punk_128_fill_4-4.wav	train	punk	4
434	128	fill	4/4	drummer1/session2/61_punk_128_fill_4-4.mid	drummer1/session2/61_punk_128_fill_4-4.wav	train	punk	4
435	144	beat	4/4	drummer1/session2/62_punk_144_beat_4-4.mid	drummer1/session2/62_punk_144_beat_4-4.wav	validation	punk	488
436	144	fill	4/4	drummer1/session2/63_punk_144_fill_4-4.mid	drummer1/session2/63_punk_144_fill_4-4.wav	train	punk	4
437	144	fill	4/4	drummer1/session2/64_punk_144_fill_4-4.mid	drummer1/session2/64_punk_144_fill_4-4.wav	train	punk	4
438	144	fill	4/4	drummer1/session2/65_punk_144_fill_4-4.mid	drummer1/session2/65_punk_144_fill_4-4.wav	train	punk	4
439	144	fill	4/4	drummer1/session2/66_punk_144_fill_4-4.mid	drummer1/session2/66_punk_144_fill_4-4.wav	train	punk	4
440	144	fill	4/4	drummer1/session2/67_punk_144_fill_4-4.mid	drummer1/session2/67_punk_144_fill_4-4.wav	validation	punk	4
441	144	fill	4/4	drummer1/session2/68_punk_144_fill_4-4.mid	drummer1/session2/68_punk_144_fill_4-4.wav	train	punk	4
442	144	fill	4/4	drummer1/session2/69_punk_144_fill_4-4.mid	drummer1/session2/69_punk_144_fill_4-4.wav	train	punk	4
443	88	beat	4/4	drummer1/session2/7_jazz-march_88_beat_4-4.mid	drummer1/session2/7_jazz-march_88_beat_4-4.wav	train	jazz	292
444	144	fill	4/4	drummer1/session2/70_punk_144_fill_4-4.mid	drummer1/session2/70_punk_144_fill_4-4.wav	train	punk	4
445	144	fill	4/4	drummer1/session2/71_punk_144_fill_4-4.mid	drummer1/session2/71_punk_144_fill_4-4.wav	train	punk	4
446	144	fill	4/4	drummer1/session2/72_punk_144_fill_4-4.mid	drummer1/session2/72_punk_144_fill_4-4.wav	train	punk	4
447	144	fill	4/4	drummer1/session2/73_punk_144_fill_4-4.mid	drummer1/session2/73_punk_144_fill_4-4.wav	train	punk	4
448	144	fill	4/4	drummer1/session2/74_punk_144_fill_4-4.mid	drummer1/session2/74_punk_144_fill_4-4.wav	train	punk	4
449	144	fill	4/4	drummer1/session2/75_punk_144_fill_4-4.mid	drummer1/session2/75_punk_144_fill_4-4.wav	train	punk	4
450	144	fill	4/4	drummer1/session2/76_punk_144_fill_4-4.mid	drummer1/session2/76_punk_144_fill_4-4.wav	train	punk	4
451	144	fill	4/4	drummer1/session2/77_punk_144_fill_4-4.mid	drummer1/session2/77_punk_144_fill_4-4.wav	train	punk	4
452	144	fill	4/4	drummer1/session2/78_punk_144_fill_4-4.mid	drummer1/session2/78_punk_144_fill_4-4.wav	validation	punk	4
453	144	fill	4/4	drummer1/session2/79_punk_144_fill_4-4.mid	drummer1/session2/79_punk_144_fill_4-4.wav	validation	punk	4
454	176	beat	4/4	drummer1/session2/8_jazz-march_176_beat_4-4.mid	drummer1/session2/8_jazz-march_176_beat_4-4.wav	train	jazz	420
455	144	fill	4/4	drummer1/session2/80_punk_144_fill_4-4.mid	drummer1/session2/80_punk_144_fill_4-4.wav	train	punk	4
456	144	fill	4/4	drummer1/session2/81_punk_144_fill_4-4.mid	drummer1/session2/81_punk_144_fill_4-4.wav	train	punk	3
457	144	fill	4/4	drummer1/session2/82_punk_144_fill_4-4.mid	drummer1/session2/82_punk_144_fill_4-4.wav	test	punk	4
458	144	fill	4/4	drummer1/session2/83_punk_144_fill_4-4.mid	drummer1/session2/83_punk_144_fill_4-4.wav	train	punk	4
459	144	fill	4/4	drummer1/session2/84_punk_144_fill_4-4.mid	drummer1/session2/84_punk_144_fill_4-4.wav	train	punk	4
460	144	fill	4/4	drummer1/session2/85_punk_144_fill_4-4.mid	drummer1/session2/85_punk_144_fill_4-4.wav	train	punk	4
461	144	fill	4/4	drummer1/session2/86_punk_144_fill_4-4.mid	drummer1/session2/86_punk_144_fill_4-4.wav	test	punk	4
462	144	fill	4/4	drummer1/session2/87_punk_144_fill_4-4.mid	drummer1/session2/87_punk_144_fill_4-4.wav	validation	punk	4
463	144	fill	4/4	drummer1/session2/88_punk_144_fill_4-4.mid	drummer1/session2/88_punk_144_fill_4-4.wav	train	punk	4
464	144	fill	4/4	drummer1/session2/89_punk_144_fill_4-4.mid	drummer1/session2/89_punk_144_fill_4-4.wav	train	punk	4
465	120	beat	4/4	drummer1/session2/9_jazz-march_120_beat_4-4.mid	drummer1/session2/9_jazz-march_120_beat_4-4.wav	train	jazz	247
466	92	beat	4/4	drummer1/session2/90_funk-rock_92_beat_4-4.mid	drummer1/session2/90_funk-rock_92_beat_4-4.wav	train	funk	183
467	92	fill	4/4	drummer1/session2/91_funk-rock_92_fill_4-4.mid	drummer1/session2/91_funk-rock_92_fill_4-4.wav	train	funk	3
468	92	fill	4/4	drummer1/session2/92_funk-rock_92_fill_4-4.mid	drummer1/session2/92_funk-rock_92_fill_4-4.wav	train	funk	3
469	92	fill	4/4	drummer1/session2/93_funk-rock_92_fill_4-4.mid	drummer1/session2/93_funk-rock_92_fill_4-4.wav	train	funk	3
470	92	fill	4/4	drummer1/session2/94_funk-rock_92_fill_4-4.mid	drummer1/session2/94_funk-rock_92_fill_4-4.wav	train	funk	3
471	92	fill	4/4	drummer1/session2/95_funk-rock_92_fill_4-4.mid	drummer1/session2/95_funk-rock_92_fill_4-4.wav	train	funk	4
472	92	fill	4/4	drummer1/session2/96_funk-rock_92_fill_4-4.mid	drummer1/session2/96_funk-rock_92_fill_4-4.wav	train	funk	3
473	92	fill	4/4	drummer1/session2/97_funk-rock_92_fill_4-4.mid	drummer1/session2/97_funk-rock_92_fill_4-4.wav	train	funk	4
474	92	fill	4/4	drummer1/session2/98_funk-rock_92_fill_4-4.mid	drummer1/session2/98_funk-rock_92_fill_4-4.wav	test	funk	4
475	92	fill	4/4	drummer1/session2/99_funk-rock_92_fill_4-4.mid	drummer1/session2/99_funk-rock_92_fill_4-4.wav	test	funk	4
476	125	beat	4/4	drummer1/session3/1_rock-prog_125_beat_4-4.mid	drummer1/session3/1_rock-prog_125_beat_4-4.wav	train	rock	610
477	90	beat	4/4	drummer1/session3/10_rock-folk_90_beat_4-4.mid	drummer1/session3/10_rock-folk_90_beat_4-4.wav	train	rock	407
478	94	beat	4/4	drummer1/session3/11_afrobeat_94_beat_4-4.mid	drummer1/session3/11_afrobeat_94_beat_4-4.wav	train	afro	404
479	96	beat	4/4	drummer1/session3/12_latin-bomba_96_beat_4-4.mid	drummer1/session3/12_latin-bomba_96_beat_4-4.wav	validation	latin	356
480	115	beat	4/4	drummer1/session3/13_rock_115_beat_4-4.mid	drummer1/session3/13_rock_115_beat_4-4.wav	validation	rock	585
481	94	beat	4/4	drummer1/session3/14_rock_94_beat_4-4.mid	drummer1/session3/14_rock_94_beat_4-4.wav	train	rock	404
482	117	beat	4/4	drummer1/session3/15_funk_117_beat_4-4.mid	drummer1/session3/15_funk_117_beat_4-4.wav	validation	funk	280
483	117	beat	4/4	drummer1/session3/16_funk_117_beat_4-4.mid	drummer1/session3/16_funk_117_beat_4-4.wav	train	funk	170
484	108	beat	4/4	drummer1/session3/17_afrocuban-calypso_108_beat_4-4.mid	drummer1/session3/17_afrocuban-calypso_108_beat_4-4.wav	train	afro	440
485	128	beat	4/4	drummer1/session3/18_rock_128_beat_4-4.mid	drummer1/session3/18_rock_128_beat_4-4.wav	train	rock	304
486	185	beat	4/4	drummer1/session3/2_jazz-swing_185_beat_4-4.mid	drummer1/session3/2_jazz-swing_185_beat_4-4.wav	train	jazz	772
487	200	beat	4/4	drummer1/session3/3_rock-rockabilly_200_beat_4-4.mid	drummer1/session3/3_rock-rockabilly_200_beat_4-4.wav	train	rock	1044
488	182	beat	4/4	drummer1/session3/4_jazz-linear_182_beat_4-4.mid	drummer1/session3/4_jazz-linear_182_beat_4-4.wav	train	jazz	815
489	128	beat	4/4	drummer1/session3/5_jazz-linear_128_beat_4-4.mid	drummer1/session3/5_jazz-linear_128_beat_4-4.wav	train	jazz	531
490	120	beat	4/4	drummer1/session3/6_dance-disco_120_beat_4-4.mid	drummer1/session3/6_dance-disco_120_beat_4-4.wav	train	pop	452
491	120	beat	4/4	drummer1/session3/7_dance-disco_120_beat_4-4.mid	drummer1/session3/7_dance-disco_120_beat_4-4.wav	train	pop	116
492	135	beat	4/4	drummer1/session3/8_rock_135_beat_4-4.mid	drummer1/session3/8_rock_135_beat_4-4.wav	train	rock	68
493	135	beat	4/4	drummer1/session3/9_rock_135_beat_4-4.mid	drummer1/session3/9_rock_135_beat_4-4.wav	train	rock	444
494	124	beat	4/4	drummer10/session1/1_jazz-swing_124_beat_4-4.mid	drummer10/session1/1_jazz-swing_124_beat_4-4.wav	train	jazz	340
495	110	beat	4/4	drummer10/session1/10_jazz-swing_110_beat_4-4.mid	drummer10/session1/10_jazz-swing_110_beat_4-4.wav	train	jazz	320
496	215	beat	4/4	drummer10/session1/2_jazz-swing_215_beat_4-4.mid	drummer10/session1/2_jazz-swing_215_beat_4-4.wav	train	jazz	324
497	215	beat	4/4	drummer10/session1/3_jazz-swing_215_beat_4-4.mid	drummer10/session1/3_jazz-swing_215_beat_4-4.wav	train	jazz	184
498	215	beat	4/4	drummer10/session1/4_jazz-swing_215_beat_4-4.mid	drummer10/session1/4_jazz-swing_215_beat_4-4.wav	train	jazz	160
499	215	beat	4/4	drummer10/session1/5_jazz-swing_215_beat_4-4.mid	drummer10/session1/5_jazz-swing_215_beat_4-4.wav	train	jazz	200
500	215	beat	4/4	drummer10/session1/6_jazz-swing_215_beat_4-4.mid	drummer10/session1/6_jazz-swing_215_beat_4-4.wav	train	jazz	80
501	215	beat	4/4	drummer10/session1/7_jazz-swing_215_beat_4-4.mid	drummer10/session1/7_jazz-swing_215_beat_4-4.wav	train	jazz	64
502	215	beat	4/4	drummer10/session1/8_jazz-swing_215_beat_4-4.mid	drummer10/session1/8_jazz-swing_215_beat_4-4.wav	train	jazz	69
503	110	beat	4/4	drummer10/session1/9_jazz-swing_110_beat_4-4.mid	drummer10/session1/9_jazz-swing_110_beat_4-4.wav	train	jazz	306
504	110	beat	4/4	drummer2/session1/1_rock_110_beat_4-4.mid		train	rock	2556
505	102	beat	4/4	drummer2/session1/2_rock_102_beat_4-4.mid		train	rock	1757
506	105	beat	4/4	drummer3/session1/1_rock_105_beat_4-4.mid	drummer3/session1/1_rock_105_beat_4-4.wav	train	rock	128
507	105	beat	4/4	drummer3/session1/10_rock_105_beat_4-4.mid	drummer3/session1/10_rock_105_beat_4-4.wav	train	rock	24
508	120	beat	4/4	drummer3/session1/11_rock_120_beat_4-4.mid	drummer3/session1/11_rock_120_beat_4-4.wav	test	rock	48
509	120	beat	4/4	drummer3/session1/12_rock_120_beat_4-4.mid	drummer3/session1/12_rock_120_beat_4-4.wav	train	rock	64
510	120	beat	4/4	drummer3/session1/13_rock_120_beat_4-4.mid	drummer3/session1/13_rock_120_beat_4-4.wav	train	rock	68
511	120	beat	4/4	drummer3/session1/14_rock_120_beat_4-4.mid	drummer3/session1/14_rock_120_beat_4-4.wav	test	rock	48
512	120	beat	4/4	drummer3/session1/15_jazz_120_beat_4-4.mid	drummer3/session1/15_jazz_120_beat_4-4.wav	validation	jazz	64
513	120	beat	4/4	drummer3/session1/16_jazz_120_beat_4-4.mid	drummer3/session1/16_jazz_120_beat_4-4.wav	train	jazz	80
514	120	beat	4/4	drummer3/session1/17_jazz_120_beat_4-4.mid	drummer3/session1/17_jazz_120_beat_4-4.wav	train	jazz	6
515	120	beat	4/4	drummer3/session1/18_rock_120_beat_4-4.mid	drummer3/session1/18_rock_120_beat_4-4.wav	train	rock	176
516	120	beat	4/4	drummer3/session1/19_jazz_120_beat_4-4.mid	drummer3/session1/19_jazz_120_beat_4-4.wav	train	jazz	20
517	105	beat	4/4	drummer3/session1/2_rock_105_beat_4-4.mid	drummer3/session1/2_rock_105_beat_4-4.wav	train	rock	14
518	120	beat	4/4	drummer3/session1/20_rock_120_beat_4-4.mid	drummer3/session1/20_rock_120_beat_4-4.wav	train	rock	23
519	120	beat	4/4	drummer3/session1/21_jazz_120_beat_4-4.mid	drummer3/session1/21_jazz_120_beat_4-4.wav	train	jazz	14
520	120	beat	4/4	drummer3/session1/22_jazz_120_beat_4-4.mid	drummer3/session1/22_jazz_120_beat_4-4.wav	train	jazz	87
521	120	beat	4/4	drummer3/session1/23_jazz_120_beat_4-4.mid	drummer3/session1/23_jazz_120_beat_4-4.wav	train	jazz	16
522	120	beat	4/4	drummer3/session1/24_rock_120_beat_4-4.mid	drummer3/session1/24_rock_120_beat_4-4.wav	train	rock	32
523	120	beat	4/4	drummer3/session1/25_rock_120_beat_4-4.mid	drummer3/session1/25_rock_120_beat_4-4.wav	train	rock	6
524	120	beat	4/4	drummer3/session1/26_rock_120_beat_4-4.mid	drummer3/session1/26_rock_120_beat_4-4.wav	test	rock	4
525	120	beat	4/4	drummer3/session1/27_rock_120_beat_4-4.mid	drummer3/session1/27_rock_120_beat_4-4.wav	train	rock	4
526	120	beat	4/4	drummer3/session1/28_rock_120_beat_4-4.mid	drummer3/session1/28_rock_120_beat_4-4.wav	train	rock	3
527	120	beat	4/4	drummer3/session1/29_rock_120_beat_4-4.mid	drummer3/session1/29_rock_120_beat_4-4.wav	train	rock	6
528	105	beat	4/4	drummer3/session1/3_rock_105_beat_4-4.mid	drummer3/session1/3_rock_105_beat_4-4.wav	train	rock	49
529	120	beat	4/4	drummer3/session1/30_rock_120_beat_4-4.mid	drummer3/session1/30_rock_120_beat_4-4.wav	train	rock	4
530	120	beat	4/4	drummer3/session1/31_jazz_120_beat_4-4.mid	drummer3/session1/31_jazz_120_beat_4-4.wav	train	jazz	8
531	120	beat	4/4	drummer3/session1/32_jazz_120_beat_4-4.mid	drummer3/session1/32_jazz_120_beat_4-4.wav	test	jazz	20
532	120	beat	4/4	drummer3/session1/33_jazz_120_beat_4-4.mid	drummer3/session1/33_jazz_120_beat_4-4.wav	train	jazz	16
533	120	beat	4/4	drummer3/session1/34_rock_120_beat_4-4.mid	drummer3/session1/34_rock_120_beat_4-4.wav	train	rock	4
534	120	beat	4/4	drummer3/session1/35_rock_120_beat_4-4.mid	drummer3/session1/35_rock_120_beat_4-4.wav	train	rock	88
535	120	beat	4/4	drummer3/session1/36_rock_120_beat_4-4.mid	drummer3/session1/36_rock_120_beat_4-4.wav	train	rock	4
536	120	beat	4/4	drummer3/session1/37_rock_120_beat_4-4.mid	drummer3/session1/37_rock_120_beat_4-4.wav	validation	rock	3
537	120	beat	4/4	drummer3/session1/38_rock_120_beat_4-4.mid	drummer3/session1/38_rock_120_beat_4-4.wav	train	rock	4
538	120	beat	4/4	drummer3/session1/39_jazz_120_beat_4-4.mid	drummer3/session1/39_jazz_120_beat_4-4.wav	validation	jazz	16
539	105	beat	4/4	drummer3/session1/4_rock_105_beat_4-4.mid	drummer3/session1/4_rock_105_beat_4-4.wav	train	rock	44
540	120	beat	4/4	drummer3/session1/40_rock_120_beat_4-4.mid	drummer3/session1/40_rock_120_beat_4-4.wav	train	rock	4
541	120	beat	4/4	drummer3/session1/41_rock_120_beat_4-4.mid	drummer3/session1/41_rock_120_beat_4-4.wav	validation	rock	4
542	120	beat	4/4	drummer3/session1/42_rock_120_beat_4-4.mid	drummer3/session1/42_rock_120_beat_4-4.wav	train	rock	4
543	120	beat	4/4	drummer3/session1/43_rock_120_beat_4-4.mid	drummer3/session1/43_rock_120_beat_4-4.wav	test	rock	4
544	120	beat	4/4	drummer3/session1/44_rock_120_beat_4-4.mid	drummer3/session1/44_rock_120_beat_4-4.wav	train	rock	8
545	120	beat	4/4	drummer3/session1/45_rock_120_beat_4-4.mid	drummer3/session1/45_rock_120_beat_4-4.wav	train	rock	8
546	120	beat	4/4	drummer3/session1/46_rock_120_beat_4-4.mid	drummer3/session1/46_rock_120_beat_4-4.wav	train	rock	4
547	120	beat	4/4	drummer3/session1/47_rock_120_beat_4-4.mid	drummer3/session1/47_rock_120_beat_4-4.wav	train	rock	3
548	120	beat	4/4	drummer3/session1/48_rock_120_beat_4-4.mid	drummer3/session1/48_rock_120_beat_4-4.wav	train	rock	8
549	120	beat	4/4	drummer3/session1/49_rock_120_beat_4-4.mid	drummer3/session1/49_rock_120_beat_4-4.wav	train	rock	8
550	105	beat	4/4	drummer3/session1/5_rock_105_beat_4-4.mid	drummer3/session1/5_rock_105_beat_4-4.wav	train	rock	36
551	120	beat	4/4	drummer3/session1/50_rock_120_beat_4-4.mid	drummer3/session1/50_rock_120_beat_4-4.wav	train	rock	8
552	105	beat	4/4	drummer3/session1/6_rock_105_beat_4-4.mid	drummer3/session1/6_rock_105_beat_4-4.wav	train	rock	18
553	105	beat	4/4	drummer3/session1/7_rock_105_beat_4-4.mid	drummer3/session1/7_rock_105_beat_4-4.wav	validation	rock	60
554	105	beat	4/4	drummer3/session1/8_jazz_105_beat_4-4.mid	drummer3/session1/8_jazz_105_beat_4-4.wav	train	jazz	130
555	105	beat	4/4	drummer3/session1/9_rock_105_beat_4-4.mid	drummer3/session1/9_rock_105_beat_4-4.wav	train	rock	148
556	100	beat	4/4	drummer3/session2/1_rock_100_beat_4-4.mid	drummer3/session2/1_rock_100_beat_4-4.wav	train	rock	48
557	100	beat	4/4	drummer3/session2/10_rock_100_beat_4-4.mid	drummer3/session2/10_rock_100_beat_4-4.wav	test	rock	35
558	100	beat	4/4	drummer3/session2/11_rock_100_beat_4-4.mid	drummer3/session2/11_rock_100_beat_4-4.wav	test	rock	16
559	100	beat	4/4	drummer3/session2/12_rock_100_beat_4-4.mid	drummer3/session2/12_rock_100_beat_4-4.wav	train	rock	12
560	100	beat	4/4	drummer3/session2/13_rock_100_beat_4-4.mid	drummer3/session2/13_rock_100_beat_4-4.wav	train	rock	32
561	100	beat	4/4	drummer3/session2/14_rock_100_beat_4-4.mid	drummer3/session2/14_rock_100_beat_4-4.wav	train	rock	6
562	100	beat	4/4	drummer3/session2/15_rock_100_beat_4-4.mid	drummer3/session2/15_rock_100_beat_4-4.wav	train	rock	24
